FID,obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,desert
1404,1405,Buteo swainsoni,Aves,Accipitriformes,2015,6,22,-119.70267,36.13386,1,HUMAN_OBSERVATION,San Joaquin
1419,1420,Buteo swainsoni,Aves,Accipitriformes,2013,6,4,-120.1646,36.94173,2,HUMAN_OBSERVATION,San Joaquin
1422,1423,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,22,-120.626495,37.17769,1,HUMAN_OBSERVATION,San Joaquin
1448,1449,Agelaius tricolor,Aves,Passeriformes,2015,5,26,-119.41132,36.0798,115,HUMAN_OBSERVATION,San Joaquin
1457,1458,Buteo swainsoni,Aves,Accipitriformes,2010,5,6,-119.55017,36.03884,2,HUMAN_OBSERVATION,San Joaquin
1478,1479,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,12,26,-118.91107,35.448837,1,HUMAN_OBSERVATION,San Joaquin
1516,1517,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,2,12,-120.863,37.1331,2,HUMAN_OBSERVATION,San Joaquin
1517,1518,Buteo swainsoni,Aves,Accipitriformes,2020,5,6,-119.375854,35.90652,6,HUMAN_OBSERVATION,San Joaquin
1541,1542,Riparia riparia,Aves,Passeriformes,1974,9,23,-119.59336,35.7592,2,HUMAN_OBSERVATION,San Joaquin
1550,1551,Empidonax traillii,Aves,Passeriformes,2013,5,26,-119.88925,35.175648,2,HUMAN_OBSERVATION,San Joaquin
1551,1552,Agelaius tricolor,Aves,Passeriformes,2014,1,25,-120.84686,36.76089,50,HUMAN_OBSERVATION,San Joaquin
1570,1571,Agelaius tricolor,Aves,Passeriformes,2020,5,21,-119.59725,35.7487,8,HUMAN_OBSERVATION,San Joaquin
1587,1588,Buteo swainsoni,Aves,Accipitriformes,2016,3,25,-119.27884,35.76134,1,HUMAN_OBSERVATION,San Joaquin
1636,1637,Buteo swainsoni,Aves,Accipitriformes,2005,6,1,-119.375854,35.90652,1,HUMAN_OBSERVATION,San Joaquin
1674,1675,Buteo swainsoni,Aves,Accipitriformes,2010,5,27,-119.891655,36.70476,1,HUMAN_OBSERVATION,San Joaquin
1678,1679,Agelaius tricolor,Aves,Passeriformes,2009,2,21,-120.626495,37.17769,0,HUMAN_OBSERVATION,San Joaquin
1692,1693,Buteo swainsoni,Aves,Accipitriformes,2001,4,1,-119.88143,36.37658,2,HUMAN_OBSERVATION,San Joaquin
1702,1703,Gymnogyps californianus,Aves,Accipitriformes,1983,8,7,-119.36289,34.89532,8,HUMAN_OBSERVATION,San Joaquin
1709,1710,Buteo swainsoni,Aves,Accipitriformes,2018,4,29,-120.34077,36.732655,1,HUMAN_OBSERVATION,San Joaquin
1734,1735,Buteo swainsoni,Aves,Accipitriformes,2019,4,9,-120.10345,36.23639,4,HUMAN_OBSERVATION,San Joaquin
1739,1740,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.85942,36.751747,1,HUMAN_OBSERVATION,San Joaquin
1742,1743,Agelaius tricolor,Aves,Passeriformes,2005,2,20,-119.01893,35.37326,0,OBSERVATION,San Joaquin
1750,1751,Haliaeetus leucocephalus,Aves,Accipitriformes,2002,2,15,-118.93266,35.38892,0,OBSERVATION,San Joaquin
1798,1799,Agelaius tricolor,Aves,Passeriformes,2004,6,30,-119.59336,35.7592,1,HUMAN_OBSERVATION,San Joaquin
1805,1806,Buteo swainsoni,Aves,Accipitriformes,2020,4,27,-120.62203,37.167942,3,HUMAN_OBSERVATION,San Joaquin
1825,1826,Buteo swainsoni,Aves,Accipitriformes,2009,9,4,-119.82059,36.23216,8,HUMAN_OBSERVATION,San Joaquin
1849,1850,Buteo swainsoni,Aves,Accipitriformes,2009,8,30,-119.70267,36.13386,1,HUMAN_OBSERVATION,San Joaquin
1858,1859,Buteo swainsoni,Aves,Accipitriformes,2018,6,20,-119.59725,35.7487,2,HUMAN_OBSERVATION,San Joaquin
1865,1866,Gymnogyps californianus,Aves,Accipitriformes,2010,1,31,-119.33848,34.912117,8,HUMAN_OBSERVATION,San Joaquin
1867,1868,Agelaius tricolor,Aves,Passeriformes,2009,5,1,-120.30575,35.759113,3,HUMAN_OBSERVATION,San Joaquin
1877,1878,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,2,7,-120.59452,37.2101,1,HUMAN_OBSERVATION,San Joaquin
1917,1918,Buteo swainsoni,Aves,Accipitriformes,2019,4,13,-120.7693,37.17828,4,HUMAN_OBSERVATION,San Joaquin
1944,1945,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,10,-121.06279,37.046436,1,HUMAN_OBSERVATION,San Joaquin
1963,1964,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,10,-120.863,37.1331,2,HUMAN_OBSERVATION,San Joaquin
1993,1994,Buteo swainsoni,Aves,Accipitriformes,1983,8,10,-120.8,37.2,0,HUMAN_OBSERVATION,San Joaquin
2014,2015,Buteo swainsoni,Aves,Accipitriformes,2017,6,10,-119.92055,36.371616,3,HUMAN_OBSERVATION,San Joaquin
2042,2043,Agelaius tricolor,Aves,Passeriformes,2015,1,2,-118.967735,35.331856,0,HUMAN_OBSERVATION,San Joaquin
2057,2058,Buteo swainsoni,Aves,Accipitriformes,1913,4,6,-119.7724,36.74773,0,HUMAN_OBSERVATION,San Joaquin
2058,2059,Buteo swainsoni,Aves,Accipitriformes,1914,4,4,-119.772369,36.747726,0,HUMAN_OBSERVATION,San Joaquin
2059,2060,Buteo swainsoni,Aves,Accipitriformes,1913,3,14,-119.772369,36.747726,0,HUMAN_OBSERVATION,San Joaquin
2060,2061,Buteo swainsoni,Aves,Accipitriformes,1913,10,15,-119.7724,36.74773,0,HUMAN_OBSERVATION,San Joaquin
2149,2150,Buteo swainsoni,Aves,Accipitriformes,2018,4,10,-119.934694,35.197104,0,HUMAN_OBSERVATION,San Joaquin
2155,2156,Buteo swainsoni,Aves,Accipitriformes,2011,9,3,-119.367382,35.597614,0,HUMAN_OBSERVATION,San Joaquin
2184,2185,Ammospermophilus nelsoni,Mammalia,Rodentia,2013,4,27,-119.947039,35.154463,0,HUMAN_OBSERVATION,San Joaquin
2339,2340,Ammospermophilus nelsoni,Mammalia,Rodentia,2019,1,18,-120.691201,36.428944,0,HUMAN_OBSERVATION,San Joaquin
2354,2355,Buteo swainsoni,Aves,Accipitriformes,2021,4,4,-120.620233,37.184364,0,HUMAN_OBSERVATION,San Joaquin
2367,2368,Ammospermophilus nelsoni,Mammalia,Rodentia,2021,3,18,-119.819041,35.227231,0,HUMAN_OBSERVATION,San Joaquin
2420,2421,Buteo swainsoni,Aves,Accipitriformes,2018,7,25,-120.086372,36.247878,0,HUMAN_OBSERVATION,San Joaquin
2642,2644,Danaus plexippus,Insecta,Lepidoptera,2016,6,15,-117.270247,32.818482,0,HUMAN_OBSERVATION,San Joaquin
2684,2686,Danaus plexippus,Insecta,Lepidoptera,2014,11,7,-117.243185,32.716294,0,HUMAN_OBSERVATION,San Joaquin
2739,2741,Danaus plexippus,Insecta,Lepidoptera,2018,12,3,-121.953789,37.26577,0,HUMAN_OBSERVATION,San Joaquin
2773,2775,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,7,13,-116.527403,32.694956,0,HUMAN_OBSERVATION,San Joaquin
2789,2791,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2013,2,21,-114.419333,36.576812,0,HUMAN_OBSERVATION,San Joaquin
2794,2796,Danaus plexippus,Insecta,Lepidoptera,2017,10,12,-122.077599,37.950438,0,HUMAN_OBSERVATION,San Joaquin
2821,2823,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,3,30,-117.865179,34.207362,0,HUMAN_OBSERVATION,San Joaquin
2846,2848,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,22,-121.081133,37.24618,0,HUMAN_OBSERVATION,San Joaquin
2847,2849,Danaus plexippus,Insecta,Lepidoptera,2007,10,6,-116.854309,36.510044,0,HUMAN_OBSERVATION,San Joaquin
2881,2883,Thamnophis sirtalis tetrataenia,Reptilia,Squamata,2006,8,5,-122.539722,37.217985,0,HUMAN_OBSERVATION,San Joaquin
3109,3111,Danaus plexippus,Insecta,Lepidoptera,2018,1,17,-116.996043,32.848042,0,HUMAN_OBSERVATION,San Joaquin
3117,3119,Physeter macrocephalus,Mammalia,Cetacea,2016,12,5,-118.046469,33.494991,0,HUMAN_OBSERVATION,San Joaquin
3148,3150,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2013,1,25,-116.339692,33.708387,0,HUMAN_OBSERVATION,San Joaquin
3234,3236,Danaus plexippus,Insecta,Lepidoptera,2020,2,17,-118.530288,34.036198,0,HUMAN_OBSERVATION,San Joaquin
3270,3272,Danaus plexippus,Insecta,Lepidoptera,2017,1,16,-117.852578,34.133439,0,HUMAN_OBSERVATION,San Joaquin
3277,3279,Danaus plexippus,Insecta,Lepidoptera,2019,10,14,-121.973321,37.548555,0,HUMAN_OBSERVATION,San Joaquin
3338,3340,Danaus plexippus,Insecta,Lepidoptera,2017,5,18,-121.976888,37.88427,0,HUMAN_OBSERVATION,San Joaquin
3372,3374,Danaus plexippus,Insecta,Lepidoptera,2015,12,13,-118.320332,33.841987,0,HUMAN_OBSERVATION,San Joaquin
3477,3479,Megaptera novaeangliae,Mammalia,Cetacea,2019,11,17,-121.947311,36.800741,0,HUMAN_OBSERVATION,San Joaquin
3498,3500,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,4,28,-122.23655,37.403633,1,HUMAN_OBSERVATION,San Joaquin
3517,3519,Micrathene whitneyi,Aves,Strigiformes,2016,6,21,-114.07672,34.28737,2,HUMAN_OBSERVATION,San Joaquin
3533,3535,Agelaius tricolor,Aves,Passeriformes,2020,8,25,-118.20111,34.74216,1,HUMAN_OBSERVATION,San Joaquin
3549,3551,Riparia riparia,Aves,Passeriformes,2019,7,6,-122.31882,37.1174,2,HUMAN_OBSERVATION,San Joaquin
3567,3569,Empidonax traillii,Aves,Passeriformes,2017,9,1,-114.48765,34.74276,1,HUMAN_OBSERVATION,San Joaquin
3619,3621,Agelaius tricolor,Aves,Passeriformes,2017,4,28,-119.42401,34.951054,20,HUMAN_OBSERVATION,San Joaquin
3620,3622,Buteo swainsoni,Aves,Accipitriformes,2006,9,29,-120.24914,36.778492,0,HUMAN_OBSERVATION,San Joaquin
3621,3623,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,11,-117.843414,33.846252,1,HUMAN_OBSERVATION,San Joaquin
3632,3634,Empidonax traillii,Aves,Passeriformes,2016,6,14,-118.11818,34.79012,4,HUMAN_OBSERVATION,San Joaquin
3640,3642,Agelaius tricolor,Aves,Passeriformes,2016,1,30,-120.83339,36.596542,80,HUMAN_OBSERVATION,San Joaquin
3641,3643,Haliaeetus leucocephalus,Aves,Accipitriformes,2003,11,10,-118.85795,37.639637,3,HUMAN_OBSERVATION,San Joaquin
3643,3645,Synthliboramphus scrippsi,Aves,Charadriiformes,2017,7,16,-119.76448,33.438343,3,HUMAN_OBSERVATION,San Joaquin
3655,3657,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,5,15,-121.800896,36.895786,1,HUMAN_OBSERVATION,San Joaquin
3683,3685,Agelaius tricolor,Aves,Passeriformes,2018,9,29,-122.219604,37.032322,2,HUMAN_OBSERVATION,San Joaquin
3695,3697,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,14,-116.99581,33.172977,3,HUMAN_OBSERVATION,San Joaquin
3709,3711,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,7,19,-118.98979,37.59287,1,HUMAN_OBSERVATION,San Joaquin
3723,3725,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,15,-122.95225,38.11906,1,HUMAN_OBSERVATION,San Joaquin
3830,3832,Sternula antillarum browni,Aves,Charadriiformes,2019,5,27,-117.385804,32.763199,0,HUMAN_OBSERVATION,San Joaquin
3857,3859,Megaptera novaeangliae,Mammalia,Cetacea,2018,3,27,-121.817465,36.804642,0,HUMAN_OBSERVATION,San Joaquin
3940,3942,Danaus plexippus,Insecta,Lepidoptera,2017,6,3,-117.072116,32.77504,0,HUMAN_OBSERVATION,San Joaquin
3982,3984,Danaus plexippus,Insecta,Lepidoptera,2007,12,28,-119.890848,34.422983,0,HUMAN_OBSERVATION,San Joaquin
3992,3994,Bombus crotchii,Insecta,Hymenoptera,2018,6,6,-119.695703,34.495908,0,HUMAN_OBSERVATION,San Joaquin
4018,4020,Danaus plexippus,Insecta,Lepidoptera,2019,2,8,-117.161034,34.045021,0,HUMAN_OBSERVATION,San Joaquin
4065,4067,Danaus plexippus,Insecta,Lepidoptera,2015,1,26,-118.113922,34.173987,0,HUMAN_OBSERVATION,San Joaquin
4080,4082,Danaus plexippus,Insecta,Lepidoptera,2021,1,16,-122.069802,37.413025,0,HUMAN_OBSERVATION,San Joaquin
4191,4193,Danaus plexippus,Insecta,Lepidoptera,2020,7,29,-117.215897,32.958612,0,HUMAN_OBSERVATION,San Joaquin
4275,4277,Agelaius tricolor,Aves,Passeriformes,2020,1,30,-121.70066,37.717705,6,HUMAN_OBSERVATION,San Joaquin
4279,4281,Buteo swainsoni,Aves,Accipitriformes,2018,9,3,-122.9883,38.01642,1,HUMAN_OBSERVATION,San Joaquin
4295,4297,Buteo swainsoni,Aves,Accipitriformes,2017,6,3,-117.93377,34.704433,1,HUMAN_OBSERVATION,San Joaquin
4311,4313,Agelaius tricolor,Aves,Passeriformes,2014,7,9,-122.10044,36.97192,1,HUMAN_OBSERVATION,San Joaquin
4326,4328,Buteo swainsoni,Aves,Accipitriformes,2003,4,19,-116.927826,33.738895,1,HUMAN_OBSERVATION,San Joaquin
4329,4331,Buteo swainsoni,Aves,Accipitriformes,2017,6,2,-121.377914,38.046368,1,HUMAN_OBSERVATION,San Joaquin
4339,4341,Buteo swainsoni,Aves,Accipitriformes,2012,10,28,-120.815056,37.3196,6,HUMAN_OBSERVATION,San Joaquin
4342,4344,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,28,-121.79927,37.579163,2,HUMAN_OBSERVATION,San Joaquin
4353,4355,Agelaius tricolor,Aves,Passeriformes,2020,11,15,-122.219604,37.032322,4,HUMAN_OBSERVATION,San Joaquin
4385,4387,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,1,15,-114.195755,34.351162,1,HUMAN_OBSERVATION,San Joaquin
4387,4389,Brachyramphus marmoratus,Aves,Charadriiformes,2009,7,3,-122.883156,38.02499,2,HUMAN_OBSERVATION,San Joaquin
4419,4421,Buteo swainsoni,Aves,Accipitriformes,2014,8,22,-120.65444,36.90715,23,HUMAN_OBSERVATION,San Joaquin
4420,4422,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,12,18,-116.6918,33.66664,1,HUMAN_OBSERVATION,San Joaquin
4466,4468,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,2,2,-119.985466,37.216114,1,HUMAN_OBSERVATION,San Joaquin
4472,4474,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,3,28,-116.93613,33.04716,1,HUMAN_OBSERVATION,San Joaquin
4478,4480,Agelaius tricolor,Aves,Passeriformes,2013,9,20,-121.92739,36.98058,27,HUMAN_OBSERVATION,San Joaquin
4504,4506,Agelaius tricolor,Aves,Passeriformes,2016,1,18,-118.06011,34.03189,10,HUMAN_OBSERVATION,San Joaquin
4519,4521,Agelaius tricolor,Aves,Passeriformes,2005,1,22,-121.76673,36.810364,0,HUMAN_OBSERVATION,San Joaquin
4533,4535,Agelaius tricolor,Aves,Passeriformes,2015,7,31,-121.76673,36.810364,10,HUMAN_OBSERVATION,San Joaquin
4547,4549,Melanerpes uropygialis,Aves,Piciformes,2014,8,14,-114.01,34.257,5,HUMAN_OBSERVATION,San Joaquin
4571,4573,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,12,31,-117.646675,33.944572,1,HUMAN_OBSERVATION,San Joaquin
4589,4591,Brachyramphus marmoratus,Aves,Charadriiformes,2016,4,2,-122.506905,37.7294,8,HUMAN_OBSERVATION,San Joaquin
4623,4625,Buteo swainsoni,Aves,Accipitriformes,2010,4,9,-114.02324,37.143417,1,HUMAN_OBSERVATION,San Joaquin
4637,4639,Agelaius tricolor,Aves,Passeriformes,2020,4,8,-118.00591,34.675747,1,HUMAN_OBSERVATION,San Joaquin
4654,4656,Buteo swainsoni,Aves,Accipitriformes,2019,5,1,-121.55001,37.831184,11,HUMAN_OBSERVATION,San Joaquin
4656,4658,Agelaius tricolor,Aves,Passeriformes,2019,10,20,-122.93282,38.131462,20,HUMAN_OBSERVATION,San Joaquin
4680,4682,Melanerpes uropygialis,Aves,Piciformes,2011,10,1,-114.158066,34.260056,2,HUMAN_OBSERVATION,San Joaquin
4710,4712,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,6,3,-120.54186,37.84507,1,HUMAN_OBSERVATION,San Joaquin
4718,4720,Buteo swainsoni,Aves,Accipitriformes,2012,3,18,-120.95141,37.144344,1,HUMAN_OBSERVATION,San Joaquin
4719,4721,Empidonax traillii,Aves,Passeriformes,2011,6,1,-120.14863,37.288464,1,HUMAN_OBSERVATION,San Joaquin
4728,4730,Buteo swainsoni,Aves,Accipitriformes,2010,7,11,-121.365364,38.054916,2,HUMAN_OBSERVATION,San Joaquin
4762,4764,Empidonax traillii,Aves,Passeriformes,2009,9,28,-117.40574,34.204704,1,HUMAN_OBSERVATION,San Joaquin
4770,4772,Riparia riparia,Aves,Passeriformes,2014,5,28,-117.1041,33.88545,1,HUMAN_OBSERVATION,San Joaquin
4788,4790,Buteo swainsoni,Aves,Accipitriformes,2017,10,13,-118.5971,34.423626,1,HUMAN_OBSERVATION,San Joaquin
4795,4797,Agelaius tricolor,Aves,Passeriformes,2016,4,16,-121.29441,36.8378,5000,HUMAN_OBSERVATION,San Joaquin
4803,4805,Empidonax traillii,Aves,Passeriformes,2016,9,3,-114.34364,34.463966,2,HUMAN_OBSERVATION,San Joaquin
4817,4819,Melanerpes uropygialis,Aves,Piciformes,2001,3,15,-114.0867,34.294487,0,HUMAN_OBSERVATION,San Joaquin
4836,4838,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,8,3,-121.990524,37.187447,2,HUMAN_OBSERVATION,San Joaquin
4849,4851,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,10,15,-119.688835,36.98994,1,HUMAN_OBSERVATION,San Joaquin
4885,4887,Riparia riparia,Aves,Passeriformes,2004,5,28,-118.42626,32.84671,1,HUMAN_OBSERVATION,San Joaquin
4893,4895,Empidonax traillii,Aves,Passeriformes,2000,9,2,-122.05671,36.952377,0,HUMAN_OBSERVATION,San Joaquin
4895,4897,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,5,29,-121.30736,37.44076,0,HUMAN_OBSERVATION,San Joaquin
4936,4938,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,24,-117.1041,33.88545,4,HUMAN_OBSERVATION,San Joaquin
4943,4945,Buteo swainsoni,Aves,Accipitriformes,2019,4,27,-121.50785,36.34232,1,HUMAN_OBSERVATION,San Joaquin
4962,4964,Riparia riparia,Aves,Passeriformes,2019,5,14,-120.62079,35.03021,1,HUMAN_OBSERVATION,San Joaquin
4965,4967,Agelaius tricolor,Aves,Passeriformes,2016,8,23,-117.01253,33.00584,3,HUMAN_OBSERVATION,San Joaquin
4989,4991,Buteo swainsoni,Aves,Accipitriformes,2019,4,18,-120.82193,36.59187,1,HUMAN_OBSERVATION,San Joaquin
4990,4992,Agelaius tricolor,Aves,Passeriformes,2012,12,29,-122.34924,37.20791,11,HUMAN_OBSERVATION,San Joaquin
5044,5046,Melanerpes uropygialis,Aves,Piciformes,2016,2,13,-114.61296,32.72587,4,HUMAN_OBSERVATION,San Joaquin
5071,5073,Buteo swainsoni,Aves,Accipitriformes,2015,6,26,-119.82059,36.23216,1,HUMAN_OBSERVATION,San Joaquin
5072,5074,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,3,27,-117.1041,33.88545,1,HUMAN_OBSERVATION,San Joaquin
5078,5080,Gymnogyps californianus,Aves,Accipitriformes,2020,12,2,-121.14761,36.490868,9,HUMAN_OBSERVATION,San Joaquin
5084,5086,Agelaius tricolor,Aves,Passeriformes,2003,1,2,-121.74267,36.82392,0,HUMAN_OBSERVATION,San Joaquin
5086,5088,Melanerpes uropygialis,Aves,Piciformes,2019,10,18,-114.20313,33.660683,1,HUMAN_OBSERVATION,San Joaquin
5096,5098,Empidonax traillii,Aves,Passeriformes,2018,8,17,-116.581245,32.988075,1,HUMAN_OBSERVATION,San Joaquin
